ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7118800,HR555642,09/08/2009 11:40:00 AM,086XX S STONY ISLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0412,004,8,45,03,1188419,1848191,2009,02/28/2018 03:56:25 PM,41.738508474,-87.585252246,"(41.738508474, -87.585252246)"
7118801,HR505944,08/25/2009 01:00:00 AM,046XX N SHERIDAN RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,false,false,2312,019,46,3,17,1168782,1931175,2009,02/28/2018 03:56:25 PM,41.966669657,-87.654795172,"(41.966669657, -87.654795172)"
7118805,HR527702,09/09/2009 03:40:00 AM,042XX N BROADWAY,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,2322,019,46,3,05,1169146,1928470,2009,02/28/2018 03:56:25 PM,41.959239131,-87.653535714,"(41.959239131, -87.653535714)"
7118806,HR527645,09/09/2009 11:56:00 AM,017XX N HOYNE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,true,false,1434,014,32,24,05,1162074,1911903,2009,02/28/2018 03:56:25 PM,41.913929298,-87.679999477,"(41.913929298, -87.679999477)"
7118809,HR527796,09/08/2009 08:10:00 AM,005XX W CERMAK RD,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,false,false,1233,012,25,31,06,1172919,1889693,2009,02/28/2018 03:56:25 PM,41.852750046,-87.640815604,"(41.852750046, -87.640815604)"
7118810,HR527799,09/09/2009 12:40:00 PM,060XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0825,008,15,66,06,1161407,1864481,2009,02/28/2018 03:56:25 PM,41.783812327,-87.683767722,"(41.783812327, -87.683767722)"
7118813,HR527501,09/03/2009 01:30:00 PM,026XX W ADDISON ST,0810,THEFT,OVER $500,STREET,false,false,1913,019,47,5,06,1158063,1923819,2009,02/28/2018 03:56:25 PM,41.946710543,-87.694408962,"(41.946710543, -87.694408962)"
7118814,HR345310,05/20/2009 04:00:00 PM,018XX N SHEFFIELD AVE,0810,THEFT,OVER $500,OTHER,false,false,1813,018,43,7,06,1169343,1912524,2009,02/28/2018 03:56:25 PM,41.915478306,-87.653276515,"(41.915478306, -87.653276515)"
7118815,HR527699,01/01/2009 08:00:00 AM,017XX W PIERCE AVE,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,false,false,1433,014,1,24,06,1164462,1910423,2009,02/28/2018 03:56:25 PM,41.909817827,-87.671268383,"(41.909817827, -87.671268383)"
7118817,HR352179,05/22/2009 08:00:00 PM,042XX S CALUMET AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,false,false,0213,002,3,38,11,1179140,1876926,2009,02/28/2018 03:56:25 PM,41.817576519,-87.618372864,"(41.817576519, -87.618372864)"
7118818,HR527219,09/08/2009 10:30:00 PM,055XX W GLADYS AVE,0810,THEFT,OVER $500,STREET,false,false,1522,015,29,25,06,1139735,1897798,2009,02/28/2018 03:56:25 PM,41.875661086,-87.762414626,"(41.875661086, -87.762414626)"
7118819,HR527848,09/06/2009 05:15:00 PM,058XX S ARCHER AVE,0810,THEFT,OVER $500,OTHER,false,false,0814,008,23,56,06,1140833,1868857,2009,02/28/2018 03:56:25 PM,41.796222565,-87.759093499,"(41.796222565, -87.759093499)"
7118820,HR527827,09/09/2009 01:25:00 PM,012XX S WABASH AVE,0870,THEFT,POCKET-PICKING,GROCERY FOOD STORE,false,false,0132,001,2,33,06,1176963,1894850,2009,02/28/2018 03:56:25 PM,41.866810739,-87.625817031,"(41.866810739, -87.625817031)"
7118821,HR527685,09/08/2009 05:00:00 PM,053XX S WESTERN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0915,009,16,63,06,1161280,1869121,2009,02/28/2018 03:56:25 PM,41.796547734,-87.684104887,"(41.796547734, -87.684104887)"
7118822,HR527851,09/09/2009 02:48:00 PM,071XX S PAULINA ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0735,007,17,67,18,1166249,1857257,2009,02/28/2018 03:56:25 PM,41.763886981,-87.666220593,"(41.763886981, -87.666220593)"
7118823,HR521012,09/05/2009 09:39:00 AM,076XX S DREXEL AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0624,006,8,69,08A,1183553,1854637,2009,02/28/2018 03:56:25 PM,41.756311669,-87.602879511,"(41.756311669, -87.602879511)"
7118824,HR527891,09/09/2009 03:10:00 PM,012XX N LARAMIE AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,2532,025,37,25,18,1141476,1907594,2009,02/28/2018 03:56:25 PM,41.902510547,-87.755780146,"(41.902510547, -87.755780146)"
7118826,HR345019,05/01/2009 11:00:00 AM,062XX S KEDZIE AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0823,008,15,66,06,1156131,1862906,2009,02/28/2018 03:56:25 PM,41.779598042,-87.70315393,"(41.779598042, -87.70315393)"
7118827,HR527755,09/09/2009 02:00:00 PM,007XX E 47TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0222,002,4,38,08B,1181842,1874007,2009,02/28/2018 03:56:25 PM,41.809504436,-87.608551557,"(41.809504436, -87.608551557)"
7118828,HR524942,09/07/2009 09:00:00 PM,006XX E 38TH PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0212,002,4,36,05,1180974,1879592,2009,02/28/2018 03:56:25 PM,41.824850154,-87.611563134,"(41.824850154, -87.611563134)"
7118829,HR521201,09/01/2009 09:30:00 AM,080XX S UNION AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0621,006,21,71,05,1173031,1851599,2009,02/28/2018 03:56:25 PM,41.748213698,-87.641529819,"(41.748213698, -87.641529819)"
7118830,HR527845,09/09/2009 02:35:00 PM,046XX W GRAND AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2533,025,31,25,06,1144993,1911310,2009,02/28/2018 03:56:25 PM,41.912641946,-87.742767496,"(41.912641946, -87.742767496)"
7118831,HR527681,09/09/2009 12:48:00 PM,014XX W 71ST PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,true,false,0734,007,17,67,05,1167562,1857321,2009,02/28/2018 03:56:25 PM,41.764034562,-87.66140631,"(41.764034562, -87.66140631)"
7118832,HR519209,09/03/2009 10:30:00 AM,076XX S PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0611,006,17,71,05,1166335,1854126,2009,02/28/2018 03:56:25 PM,41.755293258,-87.665994407,"(41.755293258, -87.665994407)"
7118833,HR527803,09/09/2009 02:00:00 PM,070XX S CRANDON AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,true,0331,003,5,43,04B,1192548,1858496,2009,02/28/2018 03:56:25 PM,41.766686762,-87.56978969,"(41.766686762, -87.56978969)"
7118834,HR527865,09/09/2009 03:14:00 PM,003XX W 118TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,53,18,1175979,1826672,2009,02/28/2018 03:56:25 PM,41.679744997,-87.631471974,"(41.679744997, -87.631471974)"
7118835,HR520887,09/05/2009 01:40:00 AM,076XX S PARNELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0621,006,17,69,14,1173874,1854241,2009,02/28/2018 03:56:25 PM,41.755445036,-87.638362595,"(41.755445036, -87.638362595)"
7118836,HR516063,09/02/2009 01:07:00 PM,058XX W WASHINGTON BLVD,0890,THEFT,FROM BUILDING,ABANDONED BUILDING,false,false,1513,015,29,25,06,1137461,1900154,2009,02/28/2018 03:56:25 PM,41.882167469,-87.77070733,"(41.882167469, -87.77070733)"
7118837,HR527846,09/09/2009 02:38:00 PM,043XX W 14TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1011,010,24,29,18,1147731,1893022,2009,02/28/2018 03:56:25 PM,41.862405464,-87.733178572,"(41.862405464, -87.733178572)"
4694942,HM293370,04/15/2006 08:41:00 PM,093XX S BURNSIDE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,true,false,0633,006,9,49,03,1181963,1842970,2006,02/28/2018 03:56:25 PM,41.724333,-87.609066325,"(41.724333, -87.609066325)"
7118838,HR527773,09/04/2009 10:00:00 AM,028XX N LINCOLN AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESTAURANT,false,false,1931,019,32,6,10,1167603,1918936,2009,02/28/2018 03:56:25 PM,41.933110866,-87.659483962,"(41.933110866, -87.659483962)"
7118839,HR526868,09/08/2009 10:30:00 PM,011XX S HAMILTON AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,012,2,28,06,1162121,1895023,2009,02/28/2018 03:56:25 PM,41.867608211,-87.680298775,"(41.867608211, -87.680298775)"
7118840,HR526194,09/06/2009 03:28:00 PM,077XX S SANGAMON ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,0621,006,17,71,26,1171314,1853604,2009,02/28/2018 03:56:25 PM,41.753753391,-87.647762929,"(41.753753391, -87.647762929)"
7118841,HR527899,09/09/2009 06:30:00 AM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0132,001,2,32,06,1176487,1896508,2009,02/28/2018 03:56:25 PM,41.871371147,-87.627514417,"(41.871371147, -87.627514417)"
7118842,HR526142,08/19/2009 07:30:00 PM,064XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0725,007,15,67,07,1166776,1862024,2009,02/28/2018 03:56:25 PM,41.776957021,-87.664153071,"(41.776957021, -87.664153071)"
7118843,HR518676,09/03/2009 09:00:00 PM,006XX N STATE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,true,false,1832,018,42,8,11,1176247,1904872,2009,02/28/2018 03:56:25 PM,41.894327846,-87.62814321,"(41.894327846, -87.62814321)"
7118846,HR527233,09/09/2009 08:40:00 AM,074XX S COLFAX AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0334,003,7,43,05,1194666,1856110,2009,02/28/2018 03:56:25 PM,41.760087548,-87.562104969,"(41.760087548, -87.562104969)"
7118847,HR527843,09/09/2009 01:47:00 PM,045XX N BROADWAY,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,true,false,2313,019,46,3,11,1168212,1930388,2009,02/28/2018 03:56:25 PM,41.964522471,-87.656913808,"(41.964522471, -87.656913808)"
7118848,HR527944,09/09/2009 03:50:00 PM,049XX W WALTON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1531,015,37,25,18,1143345,1905860,2009,02/28/2018 03:56:25 PM,41.897717521,-87.7489583,"(41.897717521, -87.7489583)"
7118849,HR527921,09/09/2009 03:40:00 PM,030XX W MADISON ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,OTHER,true,false,1124,011,28,27,26,1156082,1899864,2009,02/28/2018 03:56:25 PM,41.881016333,-87.702338353,"(41.881016333, -87.702338353)"
7118850,HR527892,09/09/2009 03:35:00 PM,031XX W PERSHING RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,0912,009,14,58,18,1156109,1878584,2009,02/28/2018 03:56:25 PM,41.822621069,-87.70281296,"(41.822621069, -87.70281296)"
7118851,HR520234,09/02/2009 02:00:00 PM,116XX S ADA ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,false,false,0524,005,34,53,26,1169421,1827603,2009,02/28/2018 03:56:25 PM,41.68244391,-87.655450351,"(41.68244391, -87.655450351)"
7118852,HR527907,09/09/2009 02:30:00 PM,013XX S CLINTON ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0131,001,2,28,06,1172924,1894302,2009,02/28/2018 03:56:25 PM,41.865397377,-87.640660777,"(41.865397377, -87.640660777)"
7118854,HR527920,09/09/2009 03:55:00 PM,004XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER RAILROAD PROP / TRAIN DEPOT,true,false,0111,001,2,28,26,1173319,1900315,2009,02/28/2018 03:56:25 PM,41.881888698,-87.639032176,"(41.881888698, -87.639032176)"
7118855,HR526908,09/08/2009 08:05:00 PM,131XX S AVENUE M,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0433,004,10,55,06,1201737,1818232,2009,02/28/2018 03:56:25 PM,41.655970305,-87.537473341,"(41.655970305, -87.537473341)"
7118856,HR527825,09/09/2009 01:00:00 AM,084XX S PAXTON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,0412,004,8,46,04B,1192310,1849531,2009,02/28/2018 03:56:25 PM,41.742091856,-87.570953222,"(41.742091856, -87.570953222)"
7118857,HR524776,09/04/2009 05:00:00 PM,097XX S LUELLA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0431,004,7,51,05,1192946,1840687,2009,02/28/2018 03:56:25 PM,41.717807612,-87.568910749,"(41.717807612, -87.568910749)"
7118858,HR527927,09/09/2009 03:40:00 PM,069XX S ROCKWELL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0831,008,18,66,18,1160236,1858638,2009,02/28/2018 03:56:25 PM,41.767802504,-87.68822176,"(41.767802504, -87.68822176)"
7118859,HR527933,09/09/2009 04:00:00 PM,044XX N AVERS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,SIDEWALK,true,false,1723,017,39,14,14,1149922,1929343,2009,02/28/2018 03:56:25 PM,41.962031438,-87.724188708,"(41.962031438, -87.724188708)"
7118864,HR527993,09/09/2009 02:45:00 PM,003XX E 69TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0322,003,20,69,08B,1179886,1859348,2009,02/28/2018 03:56:25 PM,41.769323808,-87.616174256,"(41.769323808, -87.616174256)"
7118865,HR352275,05/13/2009 05:00:00 PM,0000X S LEAVITT ST,0810,THEFT,OVER $500,OTHER,false,false,1211,012,2,28,06,1161749,1899869,2009,02/28/2018 03:56:25 PM,41.880913833,-87.68152935,"(41.880913833, -87.68152935)"
7118866,HR526492,09/08/2009 04:00:00 PM,045XX S FAIRFIELD AVE,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,false,true,0912,009,12,58,04B,1158797,1874390,2009,02/28/2018 03:56:25 PM,41.811057657,-87.693066395,"(41.811057657, -87.693066395)"
7118867,HR526826,09/08/2009 10:00:00 PM,005XX W 45TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0935,009,11,61,08B,1173538,1875082,2009,02/28/2018 03:56:25 PM,41.812642477,-87.638977169,"(41.812642477, -87.638977169)"
7118868,HR526939,09/08/2009 11:15:00 PM,017XX W EDMAIRE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2234,022,34,75,08B,1166580,1829040,2009,02/28/2018 03:56:25 PM,41.686448158,-87.665809379,"(41.686448158, -87.665809379)"
7118869,HR526706,09/08/2009 08:45:00 PM,048XX N KIMBALL AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1713,017,39,14,08B,1152841,1931980,2009,02/28/2018 03:56:25 PM,41.969210091,-87.713386549,"(41.969210091, -87.713386549)"
7118873,HR526795,09/08/2009 02:00:00 PM,013XX N GREENVIEW AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1433,014,1,24,05,1166145,1909070,2009,02/28/2018 03:56:25 PM,41.906069292,-87.665124482,"(41.906069292, -87.665124482)"
7118874,HR526721,09/08/2009 08:10:00 PM,017XX N DRAKE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1422,014,26,23,08B,1152546,1911434,2009,02/28/2018 03:56:25 PM,41.91283615,-87.715016201,"(41.91283615, -87.715016201)"
7118876,HR526872,09/08/2009 10:30:00 PM,013XX N PAULINA ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1433,014,1,24,06,1164814,1909135,2009,02/28/2018 03:56:25 PM,41.906276004,-87.670011875,"(41.906276004, -87.670011875)"
7118877,HR527714,08/29/2009 10:30:00 AM,021XX N DAMEN AVE,0810,THEFT,OVER $500,OTHER,false,false,1432,014,32,22,06,1162670,1914477,2009,02/28/2018 03:56:25 PM,41.92098005,-87.677737593,"(41.92098005, -87.677737593)"
7118879,HR528000,09/09/2009 04:38:00 PM,016XX N TALMAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1421,014,1,24,18,1158453,1910703,2009,02/28/2018 03:56:25 PM,41.910711323,-87.69333529,"(41.910711323, -87.69333529)"
7118880,HR527534,09/08/2009 10:00:00 PM,028XX W PALMER ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1414,014,35,22,06,1156797,1914685,2009,02/28/2018 03:56:25 PM,41.921671996,-87.699310702,"(41.921671996, -87.699310702)"
7118881,HR527956,09/09/2009 03:00:00 PM,028XX E 89TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,true,false,0423,004,10,46,26,1196691,1846507,2009,02/28/2018 03:56:25 PM,41.73368613,-87.555001839,"(41.73368613, -87.555001839)"
7118882,HR527961,09/09/2009 03:58:00 PM,040XX W CARROLL AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1114,011,28,26,18,1149356,1901928,2009,02/28/2018 03:56:25 PM,41.886813222,-87.726982405,"(41.886813222, -87.726982405)"
7118883,HR527033,09/09/2009 01:50:00 AM,082XX S STEWART AVE,2022,NARCOTICS,POSS: COCAINE,STREET,true,false,0622,006,21,44,18,1175059,1850308,2009,02/28/2018 03:56:25 PM,41.744626048,-87.634137016,"(41.744626048, -87.634137016)"
7118884,HR527975,09/09/2009 04:05:00 PM,050XX S DREXEL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARK PROPERTY,true,false,2124,002,4,39,18,1183034,1871867,2009,02/28/2018 03:56:25 PM,41.80360444,-87.604246139,"(41.80360444, -87.604246139)"
7118885,HR527741,07/15/2009 03:30:00 PM,068XX S CLAREMONT AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0832,008,17,66,06,1161912,1859298,2009,02/28/2018 03:56:25 PM,41.769578978,-87.682060112,"(41.769578978, -87.682060112)"
7118886,HR528028,09/09/2009 05:05:00 PM,015XX W PRATT BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,true,false,2432,024,40,1,18,1164642,1945254,2009,02/28/2018 03:56:25 PM,42.005391824,-87.669616106,"(42.005391824, -87.669616106)"
7118887,HR527958,08/23/2009 01:00:00 PM,037XX N FREMONT ST,0810,THEFT,OVER $500,STREET,false,false,2324,019,44,6,06,1169601,1924862,2009,02/28/2018 03:56:25 PM,41.949328733,-87.651968415,"(41.949328733, -87.651968415)"
7118888,HR527991,09/03/2009 11:00:00 AM,008XX W CORNELIA AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,false,false,2331,019,44,6,06,1170220,1923462,2009,02/28/2018 03:56:25 PM,41.945473554,-87.649734122,"(41.945473554, -87.649734122)"
7118889,HR527805,09/09/2009 01:48:00 PM,061XX S WESTERN AVE,0860,THEFT,RETAIL THEFT,APPLIANCE STORE,true,false,0825,008,15,66,06,1161427,1863804,2009,02/28/2018 03:56:25 PM,41.781954133,-87.683713146,"(41.781954133, -87.683713146)"
7118891,HR528061,09/08/2009 01:00:00 PM,050XX W DEMING PL,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,true,true,2521,025,31,19,20,1142385,1916498,2009,02/28/2018 03:56:25 PM,41.926927242,-87.752219592,"(41.926927242, -87.752219592)"
7118892,HR526599,09/08/2009 07:30:00 PM,056XX W CHICAGO AVE,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1511,015,29,25,06,1138756,1904783,2009,02/28/2018 03:56:25 PM,41.894846637,-87.765839603,"(41.894846637, -87.765839603)"
7118893,HR527994,09/09/2009 04:30:00 PM,040XX W CONGRESS PKWY,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,true,true,1132,011,24,26,26,1149497,1897385,2009,02/28/2018 03:56:25 PM,41.874343989,-87.726582558,"(41.874343989, -87.726582558)"
7118894,HR527962,09/09/2009 12:00:00 PM,002XX S SACRAMENTO BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1124,011,28,27,14,1156421,1898788,2009,02/28/2018 03:56:25 PM,41.878056836,-87.701122668,"(41.878056836, -87.701122668)"
7118895,HR526730,09/08/2009 09:05:00 PM,005XX S CICERO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1131,011,24,25,03,1144479,1897072,2009,02/28/2018 03:56:25 PM,41.873580939,-87.745014479,"(41.873580939, -87.745014479)"
7118896,HR526762,09/08/2009 08:40:00 PM,009XX N LARAMIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1531,015,37,25,08B,1141519,1905819,2009,02/28/2018 03:56:25 PM,41.897638946,-87.7556661,"(41.897638946, -87.7556661)"
7118897,HR527990,09/09/2009 04:08:00 PM,008XX S SACRAMENTO BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,false,1134,011,28,27,26,1156496,1896137,2009,02/28/2018 03:56:25 PM,41.870780708,-87.700919004,"(41.870780708, -87.700919004)"
7118898,HR487394,08/16/2009 06:25:00 PM,0000X N KOSTNER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1113,011,28,26,05,1147053,1899847,2009,02/28/2018 03:56:25 PM,41.881147063,-87.735492951,"(41.881147063, -87.735492951)"
7118899,HR527938,09/05/2009 02:30:00 PM,012XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1021,010,24,29,08B,1153890,1894398,2009,02/28/2018 03:56:25 PM,41.86606099,-87.710532902,"(41.86606099, -87.710532902)"
7118900,HR527912,09/09/2009 02:35:00 PM,048XX W WALTON ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1531,015,37,25,08A,1143953,1905871,2009,02/28/2018 03:56:25 PM,41.89773632,-87.746724879,"(41.89773632, -87.746724879)"
7118901,HR527816,09/09/2009 02:30:00 PM,088XX S BURLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0424,004,10,46,05,1199202,1847055,2009,02/28/2018 03:56:25 PM,41.735127203,-87.545784616,"(41.735127203, -87.545784616)"
7118902,HR518520,09/03/2009 07:00:00 PM,007XX N ST LOUIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1121,011,27,23,08B,1152914,1904708,2009,02/28/2018 03:56:25 PM,41.894372088,-87.713842692,"(41.894372088, -87.713842692)"
7118903,HR527895,09/09/2009 03:30:00 AM,014XX S JEFFERSON ST,0810,THEFT,OVER $500,WAREHOUSE,true,false,0131,001,2,28,06,1172551,1893526,2009,02/28/2018 03:56:25 PM,41.863276227,-87.642053002,"(41.863276227, -87.642053002)"
7118906,HR528014,09/09/2009 04:55:00 PM,030XX W 36TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0913,009,12,58,18,1156784,1880607,2009,02/28/2018 03:56:25 PM,41.828158813,-87.700281965,"(41.828158813, -87.700281965)"
7118908,HR527957,09/07/2009 07:00:00 PM,060XX S MEADE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,0812,008,23,64,20,1136766,1863961,2009,02/28/2018 03:56:25 PM,41.782860652,-87.774124572,"(41.782860652, -87.774124572)"
7118909,HR528095,09/08/2009 10:30:00 PM,019XX W GARFIELD BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0915,009,16,61,14,1164411,1868192,2009,02/28/2018 03:56:25 PM,41.79393298,-87.67264937,"(41.79393298, -87.67264937)"
7118910,HR528029,09/09/2009 12:20:00 PM,0000X W LOWER WACKER DR,0810,THEFT,OVER $500,STREET,false,false,0122,001,42,32,06,1176020,1902133,2009,02/28/2018 03:56:25 PM,41.886817001,-87.629059469,"(41.886817001, -87.629059469)"
7118911,HR527844,09/09/2009 09:00:00 AM,046XX S DRAKE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0821,008,14,58,14,1153532,1873479,2009,02/28/2018 03:56:25 PM,41.808663765,-87.712402308,"(41.808663765, -87.712402308)"
7118913,HR483871,08/14/2009 03:00:00 PM,015XX N CENTRAL AVE,0485,BATTERY,AGGRAVATED OF A CHILD,SIDEWALK,false,false,2531,025,29,25,04B,1138718,1909584,2009,02/28/2018 03:56:25 PM,41.90802185,-87.76586253,"(41.90802185, -87.76586253)"
7118914,HR528065,09/09/2009 07:00:00 AM,024XX N LAWNDALE AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2524,025,35,22,05,1151305,1915989,2009,02/28/2018 03:56:25 PM,41.925359937,-87.719455578,"(41.925359937, -87.719455578)"
7118915,HR510440,08/29/2009 10:30:00 AM,017XX N MASON AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,2531,025,29,25,05,1136482,1910869,2009,02/28/2018 03:56:25 PM,41.911588344,-87.774045788,"(41.911588344, -87.774045788)"
7118917,HR527859,09/09/2009 02:45:00 PM,048XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1533,015,28,25,08B,1144189,1899224,2009,02/28/2018 03:56:25 PM,41.879491742,-87.746025164,"(41.879491742, -87.746025164)"
7118918,HR528030,09/06/2009 04:00:00 PM,010XX N MILWAUKEE AVE,0810,THEFT,OVER $500,STREET,false,false,1323,012,27,24,06,1166976,1907072,2009,02/28/2018 03:56:25 PM,41.900568845,-87.66212935,"(41.900568845, -87.66212935)"
7118919,HR526884,09/08/2009 10:30:00 PM,016XX W LAKE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,false,false,1333,012,27,28,03,1165537,1901501,2009,02/28/2018 03:56:25 PM,41.885312381,-87.667573631,"(41.885312381, -87.667573631)"
7118920,HR526743,09/08/2009 09:00:00 PM,001XX N CICERO AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,1532,015,28,25,03,1144361,1900431,2009,02/28/2018 03:56:25 PM,41.882800664,-87.745363235,"(41.882800664, -87.745363235)"
7118921,HR528048,09/09/2009 04:20:00 PM,057XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1513,015,29,25,14,1138026,1900164,2009,02/28/2018 03:56:25 PM,41.882184727,-87.768632376,"(41.882184727, -87.768632376)"
